Navio: Suezmax T172 
Cenário: Extremo 
Manobra: Entrada PGL3A Atrac. BB 
Corrente: N 0.8nó  
Vento: SE 25nós  
Onda: 2.25m 12s SE  
 
time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 distance_port distance_starboard distance_target discrete_propeller
185.3 10103.02 5066.64 -161.21 4.21 -0.34 -0.03 0.06 52.524 84.281 4456.433 32.88
185.4 10102.61 5066.53 -161.21 4.22 -0.34 -0.03 0.06 52.513 84.292 4456.008 32.88
185.5 10102.2 5066.43 -161.22 4.22 -0.34 -0.03 0.06 52.536 84.316 4455.586 32.88
185.6 10101.79 5066.33 -161.22 4.22 -0.34 -0.03 0.06 52.536 84.317 4455.164 32.88
185.7 10101.38 5066.22 -161.22 4.22 -0.34 -0.03 0.06 52.525 84.327 4454.74 32.88
185.8 10100.97 5066.12 -161.23 4.22 -0.34 -0.03 0.06 52.549 84.351 4454.318 32.88
185.9 10100.56 5066.01 -161.23 4.22 -0.34 -0.03 0.06 52.538 84.362 4453.894 32.88
186.0 10100.14 5065.91 -161.23 4.23 -0.34 -0.03 0.06 52.54 84.36 4453.462 32.88
186.1 10099.73 5065.81 -161.23 4.23 -0.34 -0.03 0.06 52.539 84.361 4453.04 32.88
186.2 10099.32 5065.7 -161.24 4.23 -0.34 -0.03 0.06 52.553 84.395 4452.615 32.88
186.3 10098.91 5065.6 -161.24 4.23 -0.34 -0.03 0.06 52.552 84.395 4452.193 32.88
186.4 10098.5 5065.5 -161.24 4.23 -0.34 -0.03 0.06 52.551 84.396 4451.771 32.88
186.5 10098.09 5065.39 -161.25 4.23 -0.34 -0.03 0.06 52.565 84.43 4451.347 32.88
186.6 10097.67 5065.29 -161.25 4.24 -0.34 -0.03 0.06 52.567 84.428 4450.915 32.88
186.7 10097.26 5065.18 -161.25 4.24 -0.34 -0.03 0.06 52.556 84.439 4450.491 32.88
186.8 10096.85 5065.08 -161.25 4.24 -0.34 -0.03 0.06 52.555 84.439 4450.069 32.88
186.9 10096.44 5064.98 -161.26 4.24 -0.34 -0.03 0.06 52.579 84.464 4449.647 32.88
187.0 10096.03 5064.87 -161.26 4.24 -0.34 -0.03 0.06 52.568 84.474 4449.222 32.88
187.1 10095.61 5064.77 -161.26 4.24 -0.34 -0.03 0.06 52.57 84.472 4448.791 32.88
187.2 10095.2 5064.66 -161.27 4.24 -0.34 -0.03 0.06 52.583 84.506 4448.366 32.88
187.3 10094.79 5064.56 -161.27 4.25 -0.34 -0.03 0.06 52.583 84.507 4447.944 32.88
187.4 10094.37 5064.45 -161.27 4.25 -0.34 -0.03 0.06 52.575 84.515 4447.51 32.88
187.5 10093.96 5064.35 -161.27 4.25 -0.34 -0.03 0.06 52.574 84.515 4447.088 32.88
187.6 10093.55 5064.24 -161.28 4.25 -0.33 -0.03 0.06 52.588 84.55 4446.664 32.88
187.7 10093.14 5064.14 -161.28 4.25 -0.33 -0.03 0.06 52.587 84.55 4446.242 32.88
187.8 10092.72 5064.03 -161.28 4.25 -0.33 -0.03 0.06 52.579 84.558 4445.808 32.88
187.9 10092.31 5063.93 -161.28 4.25 -0.33 -0.03 0.06 52.578 84.559 4445.386 32.88
188.0 10091.9 5063.82 -161.29 4.25 -0.33 -0.03 0.06 52.592 84.593 4444.961 32.88
188.1 10091.48 5063.72 -161.29 4.25 -0.33 -0.03 0.06 52.593 84.591 4444.529 32.88
188.2 10091.07 5063.61 -161.29 4.25 -0.33 -0.03 0.06 52.583 84.601 4444.105 32.88
188.3 10090.66 5063.51 -161.29 4.25 -0.33 -0.03 0.06 52.582 84.602 4443.683 32.88
188.4 10090.24 5063.4 -161.3 4.25 -0.33 -0.03 0.06 52.598 84.634 4443.249 32.88
188.5 10089.83 5063.3 -161.3 4.26 -0.33 -0.03 0.06 52.598 84.634 4442.827 32.88
188.6 10089.41 5063.19 -161.3 4.26 -0.32 -0.03 0.08 52.59 84.642 4442.393 32.88
188.7 10089.0 5063.09 -161.3 4.26 -0.32 -0.03 0.08 52.589 84.643 4441.971 32.88
188.8 10088.59 5062.98 -161.31 4.26 -0.32 -0.03 0.08 52.602 84.677 4441.546 32.88
188.9 10088.17 5062.87 -161.31 4.26 -0.32 -0.03 0.08 52.594 84.685 4441.112 32.88
189.0 10087.76 5062.77 -161.31 4.26 -0.32 -0.03 0.12 52.594 84.686 4440.69 32.88
189.1 10087.35 5062.66 -161.32 4.26 -0.32 -0.03 0.12 52.607 84.72 4440.266 32.88
189.2 10086.93 5062.56 -161.32 4.26 -0.32 -0.03 0.12 52.609 84.718 4439.834 32.88
189.3 10086.52 5062.45 -161.32 4.26 -0.31 -0.03 0.12 52.598 84.728 4439.409 32.88
189.4 10086.11 5062.34 -161.32 4.25 -0.31 -0.03 0.12 52.588 84.739 4438.985 32.88
189.5 10085.7 5062.24 -161.33 4.25 -0.31 -0.03 0.12 52.611 84.763 4438.563 32.88
189.6 10085.28 5062.13 -161.33 4.25 -0.31 -0.03 0.12 52.603 84.771 4438.129 32.88
189.7 10084.87 5062.02 -161.33 4.25 -0.31 -0.03 0.12 52.593 84.781 4437.704 32.88
189.8 10084.46 5061.92 -161.33 4.25 -0.31 -0.03 0.12 52.592 84.782 4437.282 32.88
189.9 10084.04 5061.81 -161.34 4.25 -0.31 -0.03 0.12 52.608 84.814 4436.848 32.88
190.0 10083.63 5061.7 -161.34 4.25 -0.31 -0.03 0.12 52.598 84.824 4436.424 32.88
190.1 10083.22 5061.59 -161.34 4.25 -0.3 -0.03 0.12 52.587 84.834 4435.999 32.88
190.2 10082.81 5061.49 -161.34 4.25 -0.3 -0.03 0.12 52.587 84.835 4435.577 32.88
190.3 10082.39 5061.38 -161.35 4.25 -0.3 -0.03 0.12 52.602 84.867 4435.143 32.88
190.4 10081.98 5061.27 -161.35 4.25 -0.3 -0.03 0.12 52.592 84.877 4434.719 32.88
190.5 10081.57 5061.16 -161.35 4.25 -0.3 -0.03 0.12 52.582 84.887 4434.294 32.88
190.6 10081.16 5061.06 -161.35 4.25 -0.3 -0.03 0.12 52.581 84.888 4433.872 32.88
190.7 10080.75 5060.95 -161.36 4.24 -0.3 -0.03 0.12 52.594 84.922 4433.448 32.88
190.8 10080.33 5060.84 -161.36 4.24 -0.3 -0.03 0.12 52.586 84.93 4433.014 32.88
190.9 10079.92 5060.73 -161.36 4.24 -0.29 -0.03 0.12 52.576 84.94 4432.589 32.88
191.0 10079.51 5060.63 -161.37 4.24 -0.29 -0.03 0.12 52.599 84.965 4432.167 32.88
191.1 10079.1 5060.52 -161.37 4.24 -0.29 -0.03 0.12 52.589 84.975 4431.743 32.88
191.2 10078.69 5060.41 -161.37 4.24 -0.29 -0.03 0.12 52.579 84.985 4431.318 32.88
191.3 10078.28 5060.3 -161.37 4.24 -0.29 -0.03 0.12 52.568 84.996 4430.894 32.88
191.4 10077.87 5060.2 -161.38 4.23 -0.29 -0.03 0.12 52.591 85.02 4430.472 32.88
191.5 10077.46 5060.09 -161.38 4.23 -0.29 -0.03 0.12 52.581 85.03 4430.047 32.88
191.6 10077.05 5059.98 -161.38 4.23 -0.29 -0.03 0.12 52.571 85.041 4429.623 32.88
191.7 10076.64 5059.87 -161.38 4.23 -0.29 -0.03 0.12 52.56 85.051 4429.198 32.88
191.8 10076.23 5059.77 -161.39 4.23 -0.29 -0.03 0.12 52.583 85.075 4428.776 32.88
191.9 10075.82 5059.66 -161.39 4.23 -0.29 -0.03 0.12 52.573 85.086 4428.352 32.88
192.0 10075.41 5059.55 -161.39 4.23 -0.29 -0.03 0.12 52.563 85.096 4427.927 32.88
192.1 10075.0 5059.44 -161.4 4.22 -0.29 -0.03 0.12 52.576 85.13 4427.503 32.88
192.2 10074.59 5059.34 -161.4 4.22 -0.29 -0.03 0.12 52.576 85.131 4427.081 32.88
192.3 10074.18 5059.23 -161.4 4.22 -0.29 -0.03 0.12 52.565 85.141 4426.656 32.88
192.4 10073.77 5059.12 -161.4 4.22 -0.29 -0.03 0.12 52.555 85.151 4426.232 32.88
192.5 10073.36 5059.01 -161.41 4.22 -0.29 -0.03 0.12 52.568 85.185 4425.807 32.88
192.6 10072.95 5058.91 -161.41 4.22 -0.29 -0.03 0.12 52.568 85.186 4425.385 32.88
192.7 10072.55 5058.8 -161.41 4.21 -0.29 -0.03 0.12 52.555 85.199 4424.971 32.88
192.8 10072.14 5058.69 -161.42 4.21 -0.29 -0.03 0.12 52.568 85.233 4424.546 32.88
192.9 10071.73 5058.58 -161.42 4.21 -0.29 -0.03 0.12 52.558 85.243 4424.122 32.88
193.0 10071.32 5058.48 -161.42 4.21 -0.29 -0.03 0.12 52.557 85.244 4423.7 32.88
193.1 10070.91 5058.37 -161.42 4.21 -0.29 -0.03 0.12 52.547 85.254 4423.275 32.88
193.2 10070.5 5058.26 -161.43 4.21 -0.29 -0.03 0.12 52.56 85.288 4422.851 32.88
193.3 10070.1 5058.16 -161.43 4.2 -0.29 -0.03 0.12 52.557 85.291 4422.438 32.88
193.4 10069.69 5058.05 -161.43 4.2 -0.29 -0.03 -0.04 52.547 85.301 4422.014 32.88
193.5 10069.28 5057.95 -161.44 4.2 -0.29 -0.03 -0.04 52.57 85.326 4421.592 32.88
193.6 10068.87 5057.84 -161.44 4.2 -0.29 -0.03 -0.04 52.56 85.336 4421.167 32.88
193.7 10068.47 5057.73 -161.44 4.2 -0.29 -0.03 -0.04 52.547 85.349 4420.753 32.88
193.8 10068.06 5057.63 -161.45 4.2 -0.3 -0.03 -0.11 52.57 85.373 4420.331 32.88
193.9 10067.65 5057.52 -161.45 4.2 -0.3 -0.03 -0.11 52.56 85.384 4419.906 32.88
194.0 10067.24 5057.42 -161.45 4.2 -0.3 -0.03 -0.11 52.559 85.384 4419.484 32.88
194.1 10066.84 5057.31 -161.45 4.19 -0.3 -0.03 -0.11 52.547 85.397 4419.069 32.88
194.2 10066.43 5057.21 -161.46 4.19 -0.3 -0.03 -0.11 52.57 85.421 4418.647 32.88
194.3 10066.02 5057.1 -161.46 4.19 -0.3 -0.03 -0.11 52.559 85.432 4418.223 32.88
194.4 10065.61 5057.0 -161.46 4.19 -0.3 -0.03 -0.11 52.559 85.432 4417.801 32.88
194.5 10065.21 5056.89 -161.47 4.19 -0.3 -0.03 -0.11 52.57 85.469 4417.386 32.88
194.6 10064.8 5056.79 -161.47 4.19 -0.31 -0.03 -0.08 52.569 85.469 4416.964 32.88
194.7 10064.39 5056.68 -161.47 4.19 -0.31 -0.03 -0.08 52.559 85.48 4416.54 32.88
194.8 10063.99 5056.58 -161.48 4.19 -0.31 -0.03 -0.08 52.58 85.506 4416.127 32.88
194.9 10063.58 5056.48 -161.48 4.19 -0.31 -0.03 -0.08 52.579 85.507 4415.705 32.88
195.0 10063.17 5056.37 -161.48 4.19 -0.31 -0.03 -0.05 52.569 85.517 4415.281 32.88
195.1 10062.77 5056.27 -161.49 4.19 -0.31 -0.03 -0.05 52.589 85.544 4414.869 32.88
195.2 10062.36 5056.17 -161.49 4.19 -0.32 -0.03 -0.05 52.589 85.545 4414.447 32.88
195.3 10061.95 5056.06 -161.49 4.18 -0.32 -0.03 -0.05 52.578 85.555 4414.022 32.88
195.4 10061.55 5055.96 -161.49 4.18 -0.32 -0.03 -0.05 52.575 85.558 4413.61 32.88
195.5 10061.14 5055.86 -161.5 4.18 -0.32 -0.03 -0.05 52.599 85.582 4413.188 32.88
195.6 10060.73 5055.76 -161.5 4.18 -0.32 -0.03 -0.05 52.598 85.583 4412.766 32.88
195.7 10060.32 5055.65 -161.5 4.18 -0.32 -0.03 -0.05 52.588 85.593 4412.341 32.88
195.8 10059.92 5055.55 -161.51 4.18 -0.33 -0.03 -0.03 52.608 85.62 4411.929 32.88
195.9 10059.51 5055.45 -161.51 4.18 -0.33 -0.03 -0.03 52.608 85.621 4411.507 32.88
196.0 10059.1 5055.35 -161.51 4.18 -0.33 -0.03 -0.03 52.607 85.621 4411.085 32.88
196.1 10058.7 5055.25 -161.52 4.18 -0.33 -0.03 -0.03 52.628 85.648 4410.673 32.88
196.2 10058.29 5055.15 -161.52 4.18 -0.33 -0.03 -0.01 52.627 85.649 4410.251 32.88
196.3 10057.88 5055.05 -161.52 4.18 -0.33 -0.03 -0.01 52.627 85.649 4409.829 32.88
196.4 10057.47 5054.95 -161.52 4.18 -0.34 -0.03 -0.01 52.626 85.65 4409.407 32.88
196.5 10057.07 5054.84 -161.53 4.18 -0.34 -0.03 -0.01 52.637 85.686 4408.992 32.88
196.6 10056.66 5054.74 -161.53 4.18 -0.34 -0.03 -0.01 52.637 85.687 4408.57 32.88
196.7 10056.25 5054.64 -161.53 4.18 -0.34 -0.03 -0.01 52.636 85.688 4408.148 32.88
196.8 10055.85 5054.54 -161.54 4.18 -0.34 -0.03 -0.01 52.657 85.714 4407.736 32.88
196.9 10055.44 5054.44 -161.54 4.18 -0.34 -0.03 -0.01 52.656 85.715 4407.314 32.88
197.0 10055.03 5054.34 -161.54 4.18 -0.34 -0.03 -0.01 52.655 85.716 4406.892 32.88
197.1 10054.62 5054.24 -161.54 4.18 -0.35 -0.03 -0.01 52.655 85.716 4406.47 32.88
197.2 10054.21 5054.14 -161.55 4.18 -0.35 -0.03 -0.01 52.678 85.741 4406.048 32.88
197.3 10053.81 5054.05 -161.55 4.18 -0.35 -0.03 -0.01 52.685 85.734 4405.638 32.88
197.4 10053.4 5053.95 -161.55 4.18 -0.35 -0.03 -0.01 52.684 85.734 4405.216 32.88
197.5 10052.99 5053.85 -161.56 4.18 -0.35 -0.03 -0.01 52.707 85.759 4404.794 32.88
197.6 10052.58 5053.75 -161.56 4.18 -0.35 -0.03 -0.01 52.707 85.759 4404.372 32.88
197.7 10052.18 5053.65 -161.56 4.18 -0.35 -0.03 -0.01 52.704 85.762 4403.96 32.88
197.8 10051.77 5053.55 -161.56 4.18 -0.35 -0.03 -0.01 52.703 85.763 4403.538 32.88
197.9 10051.36 5053.45 -161.57 4.18 -0.35 -0.03 -0.01 52.726 85.787 4403.116 32.88
198.0 10050.95 5053.35 -161.57 4.18 -0.35 -0.03 -0.01 52.725 85.788 4402.694 32.88
198.1 10050.54 5053.25 -161.57 4.18 -0.35 -0.03 -0.01 52.725 85.789 4402.272 32.88
198.2 10050.14 5053.15 -161.57 4.18 -0.35 -0.03 -0.01 52.722 85.792 4401.86 32.88
198.3 10049.73 5053.06 -161.58 4.18 -0.35 -0.03 -0.01 52.755 85.806 4401.44 32.88
198.4 10049.32 5052.96 -161.58 4.18 -0.35 -0.03 -0.01 52.754 85.807 4401.018 32.88
198.5 10048.91 5052.86 -161.58 4.18 -0.35 -0.03 -0.01 52.753 85.807 4400.597 32.88
198.6 10048.5 5052.76 -161.59 4.18 -0.36 -0.03 0.01 52.777 85.832 4400.175 32.88
198.7 10048.09 5052.66 -161.59 4.18 -0.35 -0.03 0.01 52.776 85.833 4399.753 32.88
198.8 10047.69 5052.56 -161.59 4.18 -0.35 -0.03 0.01 52.773 85.835 4399.34 32.88
198.9 10047.28 5052.47 -161.59 4.18 -0.35 -0.03 0.01 52.782 85.826 4398.921 32.88
199.0 10046.87 5052.37 -161.6 4.18 -0.35 -0.03 0.01 52.805 85.851 4398.499 32.88
199.1 10046.46 5052.27 -161.6 4.18 -0.35 -0.02 0.01 52.805 85.851 4398.077 32.88
199.2 10046.05 5052.17 -161.6 4.18 -0.35 -0.02 0.01 52.804 85.852 4397.655 32.88
199.3 10045.65 5052.07 -161.6 4.18 -0.35 -0.02 0.01 52.801 85.855 4397.243 32.88
199.4 10045.24 5051.97 -161.61 4.18 -0.35 -0.02 0.0 52.824 85.879 4396.821 32.88
199.5 10044.83 5051.87 -161.61 4.18 -0.35 -0.02 0.0 52.823 85.88 4396.399 32.88
199.6 10044.42 5051.77 -161.61 4.18 -0.35 -0.02 0.0 52.823 85.881 4395.977 32.88
199.7 10044.01 5051.68 -161.61 4.18 -0.35 -0.02 0.0 52.832 85.871 4395.557 32.88
199.8 10043.6 5051.58 -161.61 4.18 -0.35 -0.02 0.0 52.831 85.872 4395.135 32.88
199.9 10043.2 5051.48 -161.62 4.18 -0.35 -0.02 0.0 52.852 85.899 4394.723 32.88
200.0 10042.79 5051.38 -161.62 4.18 -0.35 -0.02 0.0 52.851 85.899 4394.301 32.88
200.1 10042.38 5051.28 -161.62 4.18 -0.34 -0.02 0.0 52.851 85.9 4393.879 32.88
200.2 10041.97 5051.18 -161.62 4.18 -0.34 -0.02 0.0 52.85 85.901 4393.457 32.88
200.3 10041.57 5051.08 -161.63 4.18 -0.34 -0.02 0.0 52.871 85.927 4393.045 32.88
200.4 10041.16 5050.98 -161.63 4.18 -0.34 -0.02 0.0 52.87 85.928 4392.623 32.88
200.5 10040.75 5050.88 -161.63 4.18 -0.34 -0.02 0.0 52.87 85.929 4392.201 32.88
200.6 10040.34 5050.78 -161.63 4.18 -0.34 -0.02 0.0 52.869 85.929 4391.779 32.88
200.7 10039.93 5050.68 -161.64 4.18 -0.34 -0.02 0.0 52.892 85.954 4391.357 32.88
200.8 10039.53 5050.58 -161.64 4.18 -0.33 -0.02 0.0 52.889 85.957 4390.945 32.88
200.9 10039.12 5050.48 -161.64 4.18 -0.33 -0.02 0.0 52.889 85.957 4390.523 32.88
201.0 10038.71 5050.38 -161.64 4.18 -0.33 -0.02 0.0 52.888 85.958 4390.101 32.88
201.1 10038.31 5050.28 -161.64 4.18 -0.33 -0.02 0.0 52.885 85.961 4389.688 32.88
201.2 10037.9 5050.18 -161.65 4.18 -0.33 -0.02 0.0 52.908 85.985 4389.266 32.88
201.3 10037.49 5050.08 -161.65 4.18 -0.33 -0.02 0.0 52.907 85.986 4388.844 32.88
201.4 10037.08 5049.98 -161.65 4.18 -0.32 -0.02 0.0 52.907 85.986 4388.423 32.88
201.5 10036.68 5049.88 -161.65 4.18 -0.32 -0.02 0.0 52.904 85.989 4388.01 32.88
201.6 10036.27 5049.78 -161.65 4.18 -0.32 -0.02 0.0 52.903 85.99 4387.588 32.88
201.7 10035.86 5049.68 -161.66 4.18 -0.32 -0.02 0.0 52.926 86.014 4387.166 32.88
201.8 10035.46 5049.58 -161.66 4.18 -0.32 -0.02 0.0 52.923 86.017 4386.754 32.88
201.9 10035.05 5049.47 -161.66 4.18 -0.32 -0.02 0.0 52.913 86.028 4386.329 32.88
202.0 10034.65 5049.37 -161.66 4.18 -0.31 -0.02 0.0 52.91 86.031 4385.917 32.88
202.1 10034.24 5049.27 -161.67 4.17 -0.31 -0.02 0.0 52.933 86.055 4385.495 32.88
202.2 10033.83 5049.17 -161.67 4.17 -0.31 -0.02 0.0 52.933 86.056 4385.073 32.88
202.3 10033.43 5049.07 -161.67 4.17 -0.31 -0.02 0.0 52.93 86.059 4384.661 32.88
202.4 10033.02 5048.97 -161.67 4.17 -0.31 -0.02 0.0 52.929 86.059 4384.239 32.88
202.5 10032.62 5048.86 -161.67 4.17 -0.3 -0.02 0.0 52.916 86.072 4383.824 32.88
202.6 10032.21 5048.76 -161.68 4.17 -0.3 -0.02 0.0 52.939 86.096 4383.402 32.88
202.7 10031.8 5048.66 -161.68 4.17 -0.3 -0.02 0.0 52.939 86.097 4382.98 32.88
202.8 10031.4 5048.56 -161.68 4.17 -0.3 -0.02 0.0 52.936 86.1 4382.568 32.88
202.9 10030.99 5048.45 -161.68 4.17 -0.3 -0.02 0.0 52.925 86.11 4382.143 32.88
203.0 10030.59 5048.35 -161.68 4.17 -0.3 -0.02 0.0 52.922 86.113 4381.731 32.88
203.1 10030.18 5048.25 -161.69 4.17 -0.3 -0.02 0.0 52.946 86.137 4381.309 32.88
203.2 10029.78 5048.15 -161.69 4.17 -0.29 -0.02 0.0 52.943 86.14 4380.897 32.88
203.3 10029.37 5048.04 -161.69 4.17 -0.29 -0.02 0.0 52.932 86.151 4380.472 32.88
203.4 10028.97 5047.94 -161.69 4.17 -0.29 -0.02 0.0 52.929 86.154 4380.06 32.88
203.5 10028.56 5047.84 -161.69 4.17 -0.29 -0.02 0.0 52.928 86.154 4379.638 32.88
203.6 10028.16 5047.73 -161.7 4.16 -0.29 -0.02 0.0 52.94 86.191 4379.223 32.88
203.7 10027.76 5047.63 -161.7 4.16 -0.29 -0.02 0.0 52.937 86.194 4378.811 32.88
203.8 10027.35 5047.53 -161.7 4.16 -0.29 -0.02 0.0 52.936 86.194 4378.389 32.88
203.9 10026.95 5047.42 -161.7 4.16 -0.29 -0.02 0.0 52.923 86.207 4377.974 32.88
204.0 10026.54 5047.32 -161.7 4.16 -0.29 -0.02 0.0 52.923 86.208 4377.552 32.88
204.1 10026.14 5047.22 -161.71 4.16 -0.29 -0.02 0.0 52.943 86.234 4377.14 32.88
204.2 10025.73 5047.11 -161.71 4.16 -0.29 -0.02 0.0 52.933 86.245 4376.716 32.88
204.3 10025.33 5047.01 -161.71 4.16 -0.29 -0.02 0.0 52.93 86.248 4376.303 32.88
204.4 10024.93 5046.91 -161.71 4.16 -0.29 -0.02 0.0 52.927 86.251 4375.891 32.88
204.5 10024.52 5046.8 -161.71 4.16 -0.29 -0.02 0.0 52.917 86.261 4375.466 32.88
204.6 10024.12 5046.7 -161.72 4.16 -0.29 -0.02 0.0 52.938 86.288 4375.054 32.88
204.7 10023.71 5046.6 -161.72 4.16 -0.29 -0.02 0.0 52.937 86.288 4374.632 32.88
204.8 10023.31 5046.49 -161.72 4.16 -0.29 -0.02 0.0 52.924 86.301 4374.217 32.88
204.9 10022.91 5046.39 -161.72 4.16 -0.29 -0.02 0.0 52.921 86.304 4373.805 32.88
205.0 10022.5 5046.28 -161.72 4.16 -0.29 -0.02 0.0 52.911 86.314 4373.381 32.88
205.1 10022.1 5046.18 -161.72 4.16 -0.29 -0.02 0.0 52.908 86.317 4372.968 32.88
205.2 10021.69 5046.08 -161.73 4.16 -0.29 -0.02 0.0 52.931 86.342 4372.546 32.88
205.3 10021.29 5045.98 -161.73 4.16 -0.29 -0.02 0.0 52.928 86.345 4372.134 32.88
205.4 10020.89 5045.87 -161.73 4.16 -0.29 -0.02 0.0 52.915 86.357 4371.719 32.88
205.5 10020.48 5045.77 -161.73 4.16 -0.29 -0.02 0.0 52.915 86.358 4371.297 32.88
205.6 10020.08 5045.67 -161.73 4.16 -0.29 -0.02 0.0 52.912 86.361 4370.885 32.88
205.7 10019.67 5045.56 -161.74 4.16 -0.29 -0.02 0.0 52.925 86.395 4370.461 32.88
205.8 10019.27 5045.46 -161.74 4.16 -0.29 -0.02 0.0 52.922 86.398 4370.048 32.88
205.9 10018.86 5045.36 -161.74 4.16 -0.29 -0.02 0.0 52.921 86.399 4369.626 32.88
206.0 10018.46 5045.26 -161.74 4.16 -0.3 -0.02 0.0 52.918 86.401 4369.214 32.88
206.1 10018.06 5045.15 -161.74 4.16 -0.3 -0.02 0.0 52.906 86.414 4368.799 32.88
206.2 10017.65 5045.05 -161.75 4.16 -0.3 -0.02 0.0 52.929 86.439 4368.377 32.88
206.3 10017.25 5044.95 -161.75 4.16 -0.3 -0.02 0.0 52.926 86.442 4367.965 32.88
206.4 10016.84 5044.85 -161.75 4.16 -0.3 -0.02 0.0 52.925 86.442 4367.543 32.88
206.5 10016.44 5044.75 -161.75 4.16 -0.3 -0.02 0.0 52.922 86.445 4367.131 32.88
206.6 10016.03 5044.64 -161.75 4.17 -0.3 -0.02 0.0 52.912 86.455 4366.706 32.88
206.7 10015.63 5044.54 -161.75 4.17 -0.31 -0.02 0.0 52.909 86.458 4366.294 32.88
206.8 10015.22 5044.44 -161.76 4.17 -0.31 -0.02 0.0 52.932 86.483 4365.872 32.88
206.9 10014.81 5044.34 -161.76 4.17 -0.31 -0.02 0.0 52.931 86.483 4365.45 32.88
207.0 10014.41 5044.24 -161.76 4.17 -0.31 -0.02 0.0 52.928 86.486 4365.038 32.88
207.1 10014.0 5044.14 -161.76 4.17 -0.31 -0.02 0.0 52.928 86.487 4364.616 32.88
207.2 10013.6 5044.04 -161.76 4.17 -0.32 -0.02 0.0 52.925 86.49 4364.203 32.88
207.3 10013.19 5043.94 -161.77 4.17 -0.32 -0.02 0.0 52.948 86.514 4363.781 32.88
207.4 10012.79 5043.84 -161.77 4.17 -0.32 -0.02 0.0 52.945 86.517 4363.369 32.88
207.5 10012.38 5043.74 -161.77 4.17 -0.32 -0.02 0.0 52.944 86.518 4362.947 32.88
207.6 10011.97 5043.64 -161.77 4.17 -0.32 -0.02 0.0 52.944 86.518 4362.525 32.88
207.7 10011.57 5043.54 -161.77 4.18 -0.33 -0.02 0.0 52.941 86.521 4362.113 32.88
207.8 10011.16 5043.44 -161.78 4.18 -0.33 -0.02 0.0 52.964 86.546 4361.691 32.88
207.9 10010.75 5043.34 -161.78 4.18 -0.33 -0.02 0.0 52.963 86.546 4361.269 32.88
208.0 10010.34 5043.24 -161.78 4.18 -0.33 -0.02 0.0 52.963 86.547 4360.847 32.88
208.1 10009.94 5043.14 -161.78 4.18 -0.33 -0.02 0.0 52.96 86.55 4360.435 32.88
208.2 10009.53 5043.04 -161.78 4.18 -0.34 -0.02 0.0 52.959 86.551 4360.013 32.88
208.3 10009.12 5042.94 -161.78 4.18 -0.34 -0.02 0.0 52.958 86.551 4359.591 32.88
208.4 10008.71 5042.84 -161.79 4.18 -0.34 -0.02 0.0 52.982 86.576 4359.169 32.88
208.5 10008.31 5042.75 -161.79 4.19 -0.34 -0.02 0.0 52.988 86.569 4358.759 32.88
208.6 10007.9 5042.65 -161.79 4.19 -0.34 -0.02 -0.05 52.988 86.569 4358.337 32.88
208.7 10007.49 5042.55 -161.79 4.19 -0.35 -0.02 -0.05 52.987 86.57 4357.915 32.88
208.8 10007.08 5042.45 -161.79 4.19 -0.35 -0.02 -0.05 52.986 86.571 4357.493 32.88
208.9 10006.67 5042.35 -161.79 4.19 -0.35 -0.02 -0.05 52.986 86.571 4357.071 32.88
209.0 10006.26 5042.26 -161.8 4.19 -0.35 -0.02 -0.05 53.019 86.586 4356.652 32.88
209.1 10005.85 5042.16 -161.8 4.19 -0.35 -0.02 -0.05 53.018 86.587 4356.23 32.88
209.2 10005.44 5042.06 -161.8 4.19 -0.36 -0.02 -0.05 53.017 86.587 4355.808 32.88
209.3 10005.03 5041.96 -161.8 4.2 -0.36 -0.02 -0.05 53.017 86.588 4355.386 32.88
209.4 10004.62 5041.87 -161.8 4.2 -0.36 -0.02 -0.05 53.026 86.579 4354.966 32.88
209.5 10004.21 5041.77 -161.8 4.2 -0.36 -0.02 -0.05 53.025 86.579 4354.544 32.88
209.6 10003.8 5041.67 -161.81 4.2 -0.36 -0.02 -0.05 53.048 86.604 4354.122 32.88
209.7 10003.39 5041.58 -161.81 4.2 -0.36 -0.02 -0.05 53.057 86.595 4353.703 32.88
209.8 10002.98 5041.48 -161.81 4.2 -0.36 -0.02 -0.05 53.057 86.595 4353.281 32.88
209.9 10002.57 5041.38 -161.81 4.2 -0.37 -0.01 -0.05 53.056 86.596 4352.859 32.88
210.0 10002.16 5041.29 -161.81 4.2 -0.37 -0.01 -0.05 53.065 86.587 4352.44 32.88
210.1 10001.75 5041.19 -161.81 4.2 -0.37 -0.01 -0.05 53.064 86.587 4352.018 32.88
210.2 10001.34 5041.1 -161.82 4.2 -0.37 -0.01 -0.05 53.097 86.602 4351.598 32.88
210.3 10000.93 5041.0 -161.82 4.21 -0.37 -0.01 -0.05 53.097 86.603 4351.176 32.88
210.4 10000.52 5040.9 -161.82 4.21 -0.37 -0.01 -0.05 53.096 86.603 4350.754 32.88
210.5 10000.11 5040.81 -161.82 4.21 -0.37 -0.01 -0.05 53.105 86.594 4350.335 32.88
210.6 9999.69 5040.71 -161.82 4.21 -0.37 -0.01 -0.05 53.107 86.592 4349.903 32.88
210.7 9999.28 5040.62 -161.82 4.21 -0.37 -0.01 -0.05 53.116 86.583 4349.484 32.88
